,Indicador,Data,Reuniao,Media,Mediana,DesvioPadrao,Minimo,Maximo,numeroRespondentes,baseCalculo
57577,Selic,2005-06-30,R3/2006,16.78,16.75,0.7,15.5,18.5,,0
57578,Selic,2005-06-30,R2/2006,17.07,17.0,0.65,15.75,18.75,,0
57579,Selic,2005-06-30,R1/2006,17.69,17.5,0.55,16.25,19.25,,0
57580,Selic,2005-06-29,R6/2006,16.19,16.25,0.76,14.25,17.75,,0
57581,Selic,2005-06-29,R5/2006,16.35,16.25,0.73,14.5,17.75,,0
57582,Selic,2005-06-29,R4/2006,16.43,16.5,0.74,14.75,18.0,,0
57583,Selic,2005-06-29,R3/2006,16.79,16.75,0.71,15.5,18.5,,0
57584,Selic,2005-06-29,R2/2006,17.09,17.0,0.66,15.75,18.75,,0
57585,Selic,2005-06-29,R1/2006,17.7,17.5,0.55,16.25,19.25,,0
57586,Selic,2005-06-28,R6/2006,16.2,16.25,0.82,14.25,17.75,,0
57587,Selic,2005-06-28,R5/2006,16.33,16.25,0.75,14.5,17.75,,0
57588,Selic,2005-06-28,R4/2006,16.42,16.5,0.75,14.75,18.0,,0
57589,Selic,2005-06-28,R3/2006,16.75,16.63,0.73,15.5,18.5,,0
57590,Selic,2005-06-28,R2/2006,17.05,17.0,0.67,15.75,18.75,,0
57591,Selic,2005-06-28,R1/2006,17.71,17.5,0.54,16.25,19.25,,0
57592,Selic,2005-06-27,R6/2006,16.2,16.25,0.82,14.25,17.75,,0
57593,Selic,2005-06-27,R5/2006,16.33,16.25,0.75,14.5,17.75,,0
57594,Selic,2005-06-27,R4/2006,16.42,16.5,0.75,14.75,18.0,,0
57595,Selic,2005-06-27,R3/2006,16.75,16.63,0.73,15.5,18.5,,0
57596,Selic,2005-06-27,R2/2006,17.05,17.0,0.67,15.75,18.75,,0
57597,Selic,2005-06-27,R1/2006,17.72,17.63,0.54,16.25,19.25,,0
57598,Selic,2005-06-24,R6/2006,16.16,16.13,0.92,14.0,17.75,,0
57599,Selic,2005-06-24,R5/2006,16.31,16.25,0.79,14.0,17.75,,0
57600,Selic,2005-06-24,R4/2006,16.42,16.5,0.74,14.75,18.0,,0
57601,Selic,2005-06-24,R3/2006,16.77,16.75,0.73,15.5,18.5,,0
57602,Selic,2005-06-24,R2/2006,17.07,17.0,0.68,15.75,18.75,,0
57603,Selic,2005-06-24,R1/2006,17.73,17.75,0.54,16.25,19.25,,0
57604,Selic,2005-06-23,R6/2006,16.14,16.13,0.95,14.0,17.75,,0
57605,Selic,2005-06-23,R5/2006,16.32,16.25,0.8,14.0,17.75,,0
57606,Selic,2005-06-23,R4/2006,16.43,16.5,0.76,14.75,18.0,,0
57607,Selic,2005-06-23,R3/2006,16.79,16.75,0.74,15.5,18.5,,0
57608,Selic,2005-06-23,R2/2006,17.1,17.0,0.69,15.75,18.75,,0
57609,Selic,2005-06-23,R1/2006,17.75,17.75,0.55,16.25,19.25,,0
57610,Selic,2005-06-22,R6/2006,16.04,16.0,0.92,14.0,17.75,,0
57611,Selic,2005-06-22,R5/2006,16.3,16.13,0.8,14.0,17.75,,0
57612,Selic,2005-06-22,R4/2006,16.41,16.5,0.75,14.75,18.0,,0
57613,Selic,2005-06-22,R3/2006,16.78,16.75,0.76,15.5,18.5,,0
57614,Selic,2005-06-22,R2/2006,17.09,17.0,0.72,15.75,18.75,,0
57615,Selic,2005-06-22,R1/2006,17.75,17.75,0.58,16.25,19.25,,0
57616,Selic,2005-06-21,R6/2006,16.13,16.0,0.83,14.0,17.75,,0
57617,Selic,2005-06-21,R5/2006,16.3,16.13,0.8,14.0,17.75,,0
57618,Selic,2005-06-21,R4/2006,16.41,16.5,0.75,14.75,18.0,,0
57619,Selic,2005-06-21,R3/2006,16.78,16.75,0.76,15.5,18.5,,0
57620,Selic,2005-06-21,R2/2006,17.08,17.0,0.73,15.75,18.75,,0
57621,Selic,2005-06-21,R1/2006,17.75,17.75,0.58,16.25,19.25,,0
57622,Selic,2005-06-20,R6/2006,16.1,16.0,0.85,14.0,17.75,,0
57623,Selic,2005-06-20,R5/2006,16.31,16.13,0.81,14.0,17.75,,0
57624,Selic,2005-06-20,R4/2006,16.42,16.5,0.76,14.75,18.0,,0
57625,Selic,2005-06-20,R3/2006,16.79,16.75,0.77,15.5,18.5,,0
57626,Selic,2005-06-20,R2/2006,17.09,17.0,0.73,15.75,18.75,,0
57627,Selic,2005-06-20,R1/2006,17.75,17.75,0.58,16.25,19.25,,0
57628,Selic,2005-06-17,R6/2006,16.35,16.25,0.7,15.5,17.75,,0
57629,Selic,2005-06-17,R5/2006,16.3,16.0,0.8,14.0,17.75,,0
57630,Selic,2005-06-17,R4/2006,16.41,16.5,0.76,14.75,18.0,,0
57631,Selic,2005-06-17,R3/2006,16.78,16.75,0.76,15.5,18.5,,0
57632,Selic,2005-06-17,R2/2006,17.08,17.0,0.73,15.75,18.75,,0
57633,Selic,2005-06-17,R1/2006,17.75,17.75,0.58,16.25,19.25,,0
57634,Selic,2005-06-16,R6/2006,16.25,16.0,0.77,15.5,17.75,,0
57635,Selic,2005-06-16,R5/2006,16.34,16.0,0.85,14.0,18.25,,0
57636,Selic,2005-06-16,R4/2006,16.43,16.5,0.8,14.75,18.5,,0
57637,Selic,2005-06-16,R3/2006,16.79,16.75,0.78,15.5,18.75,,0
57638,Selic,2005-06-16,R2/2006,17.08,17.0,0.74,15.75,19.0,,0
57639,Selic,2005-06-16,R1/2006,17.76,17.75,0.59,16.25,19.25,,0
57640,Selic,2005-06-15,R5/2006,16.33,16.0,0.85,14.0,18.25,,0
57641,Selic,2005-06-15,R4/2006,16.44,16.5,0.8,14.75,18.5,,0
57642,Selic,2005-06-15,R3/2006,16.79,16.75,0.77,15.5,18.75,,0
57643,Selic,2005-06-15,R2/2006,17.07,17.0,0.73,15.75,19.0,,0
57644,Selic,2005-06-15,R1/2006,17.75,17.75,0.6,16.25,19.25,,0
57645,Selic,2005-06-14,R5/2006,16.33,16.0,0.85,14.0,18.25,,0
57646,Selic,2005-06-14,R4/2006,16.44,16.5,0.8,14.75,18.5,,0
57647,Selic,2005-06-14,R3/2006,16.79,16.75,0.77,15.5,18.75,,0
57648,Selic,2005-06-14,R2/2006,17.07,17.0,0.73,15.75,19.0,,0
57649,Selic,2005-06-14,R1/2006,17.75,17.75,0.6,16.25,19.25,,0
57650,Selic,2005-06-13,R5/2006,16.33,16.0,0.85,14.0,18.25,,0
57651,Selic,2005-06-13,R4/2006,16.44,16.5,0.8,14.75,18.5,,0
57652,Selic,2005-06-13,R3/2006,16.79,16.75,0.77,15.5,18.75,,0
57653,Selic,2005-06-13,R2/2006,17.07,17.0,0.73,15.75,19.0,,0
57654,Selic,2005-06-13,R1/2006,17.75,17.75,0.6,16.25,19.25,,0
57655,Selic,2005-06-10,R5/2006,16.33,16.0,0.85,14.0,18.25,,0
57656,Selic,2005-06-10,R4/2006,16.44,16.5,0.8,14.75,18.5,,0
57657,Selic,2005-06-10,R3/2006,16.79,16.75,0.77,15.5,18.75,,0
57658,Selic,2005-06-10,R2/2006,17.07,17.0,0.73,15.75,19.0,,0
57659,Selic,2005-06-10,R1/2006,17.75,17.75,0.6,16.25,19.25,,0
57660,Selic,2005-06-09,R5/2006,16.35,16.13,0.85,14.0,18.25,,0
57661,Selic,2005-06-09,R4/2006,16.46,16.5,0.8,14.75,18.5,,0
57662,Selic,2005-06-09,R3/2006,16.81,17.0,0.78,15.5,18.75,,0
57663,Selic,2005-06-09,R2/2006,17.09,17.0,0.74,15.75,19.0,,0
57664,Selic,2005-06-09,R1/2006,17.77,17.75,0.6,16.25,19.25,,0
57665,Selic,2005-06-08,R5/2006,16.34,16.13,0.86,14.0,18.25,,0
57666,Selic,2005-06-08,R4/2006,16.44,16.5,0.79,14.75,18.5,,0
57667,Selic,2005-06-08,R3/2006,16.81,17.0,0.77,15.5,18.75,,0
57668,Selic,2005-06-08,R2/2006,17.08,17.0,0.74,15.75,19.0,,0
57669,Selic,2005-06-08,R1/2006,17.77,17.75,0.6,16.25,19.25,,0
57670,Selic,2005-06-07,R5/2006,16.32,16.0,0.87,14.0,18.25,,0
57671,Selic,2005-06-07,R4/2006,16.43,16.5,0.8,14.75,18.5,,0
57672,Selic,2005-06-07,R3/2006,16.79,17.0,0.76,15.5,18.75,,0
57673,Selic,2005-06-07,R2/2006,17.06,17.0,0.73,15.75,19.0,,0
57674,Selic,2005-06-07,R1/2006,17.78,17.75,0.63,16.25,19.5,,0
57675,Selic,2005-06-06,R5/2006,16.32,16.0,0.87,14.0,18.25,,0
57676,Selic,2005-06-06,R4/2006,16.43,16.5,0.8,14.75,18.5,,0
57677,Selic,2005-06-06,R3/2006,16.79,17.0,0.76,15.5,18.75,,0
57678,Selic,2005-06-06,R2/2006,17.06,17.0,0.73,15.75,19.0,,0
57679,Selic,2005-06-06,R1/2006,17.78,17.75,0.63,16.25,19.5,,0
57680,Selic,2005-06-03,R5/2006,16.31,16.0,0.88,14.0,18.25,,0
57681,Selic,2005-06-03,R4/2006,16.42,16.5,0.79,14.75,18.5,,0
57682,Selic,2005-06-03,R3/2006,16.78,16.75,0.76,15.5,18.75,,0
57683,Selic,2005-06-03,R2/2006,17.05,17.0,0.72,15.75,19.0,,0
57684,Selic,2005-06-03,R1/2006,17.79,17.75,0.64,16.25,19.5,,0
57685,Selic,2005-06-02,R5/2006,16.31,16.0,0.9,14.0,18.25,,0
57686,Selic,2005-06-02,R4/2006,16.39,16.38,0.79,14.75,18.5,,0
57687,Selic,2005-06-02,R3/2006,16.77,16.75,0.76,15.5,18.75,,0
57688,Selic,2005-06-02,R2/2006,17.05,17.0,0.73,15.75,19.0,,0
57689,Selic,2005-06-02,R1/2006,17.77,17.75,0.65,16.25,19.5,,0
57690,Selic,2005-06-01,R5/2006,16.36,16.25,0.9,14.0,18.25,,0
57691,Selic,2005-06-01,R4/2006,16.38,16.25,0.8,14.75,18.5,,0
57692,Selic,2005-06-01,R3/2006,16.75,16.63,0.77,15.5,18.75,,0
57693,Selic,2005-06-01,R2/2006,17.02,17.0,0.73,15.75,19.0,,0
57694,Selic,2005-06-01,R1/2006,17.75,17.75,0.67,16.25,19.5,,0
57695,Selic,2005-05-31,R5/2006,16.32,16.0,0.91,14.0,18.25,,0
57696,Selic,2005-05-31,R4/2006,16.37,16.25,0.8,14.75,18.5,,0
57697,Selic,2005-05-31,R3/2006,16.76,16.63,0.79,15.5,18.75,,0
57698,Selic,2005-05-31,R2/2006,17.04,17.0,0.74,15.75,19.0,,0
57699,Selic,2005-05-31,R1/2006,17.75,17.75,0.68,16.25,19.5,,0
57700,Selic,2005-05-30,R5/2006,16.34,16.25,0.93,14.0,18.25,,0
57701,Selic,2005-05-30,R4/2006,16.39,16.25,0.8,14.75,18.5,,0
57702,Selic,2005-05-30,R3/2006,16.78,16.75,0.78,15.5,18.75,,0
57703,Selic,2005-05-30,R2/2006,17.03,17.0,0.75,15.75,19.0,,0
57704,Selic,2005-05-30,R1/2006,17.77,17.75,0.68,16.25,19.5,,0
57705,Selic,2005-05-27,R5/2006,16.41,16.25,0.84,14.5,18.25,,0
57706,Selic,2005-05-27,R4/2006,16.37,16.23,0.81,14.75,18.5,,0
57707,Selic,2005-05-27,R3/2006,16.75,16.63,0.79,15.5,18.75,,0
57708,Selic,2005-05-27,R2/2006,17.0,17.0,0.75,15.75,19.0,,0
57709,Selic,2005-05-27,R1/2006,17.75,17.75,0.68,16.25,19.5,,0
57710,Selic,2005-05-25,R5/2006,16.39,16.13,0.83,14.5,18.25,,0
57711,Selic,2005-05-25,R4/2006,16.33,16.1,0.78,14.75,18.5,,0
57712,Selic,2005-05-25,R3/2006,16.73,16.63,0.74,15.5,18.75,,0
57713,Selic,2005-05-25,R2/2006,16.99,17.0,0.72,15.75,19.0,,0
57714,Selic,2005-05-25,R1/2006,17.71,17.75,0.67,16.25,19.5,,0
57715,Selic,2005-05-24,R5/2006,16.38,16.0,0.85,14.5,18.25,,0
57716,Selic,2005-05-24,R4/2006,16.33,16.0,0.79,14.75,18.5,,0
57717,Selic,2005-05-24,R3/2006,16.72,16.5,0.74,15.5,18.75,,0
57718,Selic,2005-05-24,R2/2006,16.97,17.0,0.71,15.75,19.0,,0
57719,Selic,2005-05-24,R1/2006,17.7,17.75,0.68,16.25,19.5,,0
57720,Selic,2005-05-23,R5/2006,16.57,16.5,0.79,15.5,18.25,,0
57721,Selic,2005-05-23,R4/2006,16.32,16.1,0.8,14.5,18.5,,0
57722,Selic,2005-05-23,R3/2006,16.7,16.5,0.76,15.0,18.75,,0
57723,Selic,2005-05-23,R2/2006,16.96,17.0,0.72,15.5,19.0,,0
57724,Selic,2005-05-23,R1/2006,17.69,17.63,0.69,16.25,19.5,,0
57725,Selic,2005-05-20,R5/2006,16.57,16.5,0.84,15.5,18.25,,0
57726,Selic,2005-05-20,R4/2006,16.28,16.0,0.84,14.5,18.5,,0
57727,Selic,2005-05-20,R3/2006,16.67,16.5,0.78,15.0,18.75,,0
57728,Selic,2005-05-20,R2/2006,16.93,17.0,0.74,15.5,19.0,,0
57729,Selic,2005-05-20,R1/2006,17.66,17.5,0.71,15.75,19.5,,0
57730,Selic,2005-05-19,R5/2006,16.2,16.0,0.54,15.5,16.75,,0
57731,Selic,2005-05-19,R4/2006,16.27,16.0,0.83,14.5,18.5,,0
57732,Selic,2005-05-19,R3/2006,16.66,16.5,0.77,15.0,18.75,,0
57733,Selic,2005-05-19,R2/2006,16.92,17.0,0.73,15.5,19.0,,0
57734,Selic,2005-05-19,R1/2006,17.64,17.5,0.71,15.75,19.5,,0
57735,Selic,2005-05-18,R4/2006,16.27,16.0,0.83,14.5,18.5,,0
57736,Selic,2005-05-18,R3/2006,16.65,16.5,0.78,15.0,18.75,,0
57737,Selic,2005-05-18,R2/2006,16.89,17.0,0.75,15.5,19.0,,0
57738,Selic,2005-05-18,R1/2006,17.61,17.5,0.72,15.75,19.5,,0
57739,Selic,2005-05-17,R4/2006,16.24,16.0,0.85,14.5,18.5,,0
57740,Selic,2005-05-17,R3/2006,16.63,16.5,0.79,15.0,18.75,,0
57741,Selic,2005-05-17,R2/2006,16.88,17.0,0.76,15.5,19.0,,0
57742,Selic,2005-05-17,R1/2006,17.61,17.5,0.73,15.75,19.5,,0
57743,Selic,2005-05-16,R4/2006,16.23,16.0,0.85,14.5,18.5,,0
57744,Selic,2005-05-16,R3/2006,16.62,16.5,0.79,15.0,18.75,,0
57745,Selic,2005-05-16,R2/2006,16.86,17.0,0.77,15.5,19.0,,0
57746,Selic,2005-05-16,R1/2006,17.58,17.5,0.73,15.75,19.5,,0
57747,Selic,2005-05-13,R4/2006,16.23,16.0,0.86,14.5,18.5,,0
57748,Selic,2005-05-13,R3/2006,16.63,16.5,0.8,15.0,18.75,,0
57749,Selic,2005-05-13,R2/2006,16.87,17.0,0.77,15.5,19.0,,0
57750,Selic,2005-05-13,R1/2006,17.58,17.5,0.72,15.75,19.5,,0
57751,Selic,2005-05-12,R4/2006,16.23,16.0,0.87,14.5,18.5,,0
57752,Selic,2005-05-12,R3/2006,16.63,16.5,0.8,15.0,18.75,,0
57753,Selic,2005-05-12,R2/2006,16.86,16.75,0.77,15.5,19.0,,0
57754,Selic,2005-05-12,R1/2006,17.58,17.5,0.73,15.75,19.5,,0
57755,Selic,2005-05-11,R4/2006,16.23,16.0,0.87,14.5,18.5,,0
57756,Selic,2005-05-11,R3/2006,16.63,16.5,0.8,15.0,18.75,,0
57757,Selic,2005-05-11,R2/2006,16.87,16.88,0.78,15.5,19.0,,0
57758,Selic,2005-05-11,R1/2006,17.58,17.5,0.74,15.75,19.5,,0
57759,Selic,2005-05-10,R4/2006,16.23,16.0,0.87,14.5,18.5,,0
57760,Selic,2005-05-10,R3/2006,16.59,16.5,0.79,15.0,18.75,,0
57761,Selic,2005-05-10,R2/2006,16.81,16.75,0.75,15.5,19.0,,0
57762,Selic,2005-05-10,R1/2006,17.54,17.5,0.72,15.75,19.5,,0
57763,Selic,2005-05-09,R4/2006,16.24,16.0,0.85,14.5,18.5,,0
57764,Selic,2005-05-09,R3/2006,16.61,16.63,0.78,15.0,18.75,,0
57765,Selic,2005-05-09,R2/2006,16.83,16.88,0.75,15.5,19.0,,0
57766,Selic,2005-05-09,R1/2006,17.56,17.5,0.73,15.75,19.5,,0
57767,Selic,2005-05-06,R4/2006,16.24,16.0,0.85,14.5,18.5,,0
57768,Selic,2005-05-06,R3/2006,16.62,16.75,0.79,15.0,18.75,,0
57769,Selic,2005-05-06,R2/2006,16.84,17.0,0.75,15.5,19.0,,0
57770,Selic,2005-05-06,R1/2006,17.56,17.5,0.72,15.75,19.5,,0
57771,Selic,2005-05-05,R4/2006,16.24,16.0,0.86,14.5,18.5,,0
57772,Selic,2005-05-05,R3/2006,16.6,16.5,0.78,15.0,18.75,,0
57773,Selic,2005-05-05,R2/2006,16.83,17.0,0.76,15.5,19.0,,0
57774,Selic,2005-05-05,R1/2006,17.53,17.5,0.73,15.75,19.5,,0
57775,Selic,2005-05-04,R4/2006,16.25,16.0,0.87,14.5,18.5,,0
57776,Selic,2005-05-04,R3/2006,16.59,16.5,0.79,15.0,18.75,,0
57777,Selic,2005-05-04,R2/2006,16.82,17.0,0.76,15.5,19.0,,0
57778,Selic,2005-05-04,R1/2006,17.51,17.5,0.74,15.75,19.5,,0
57779,Selic,2005-05-03,R4/2006,16.24,16.0,0.88,14.5,18.5,,0
57780,Selic,2005-05-03,R3/2006,16.59,16.5,0.79,15.0,18.75,,0
57781,Selic,2005-05-03,R2/2006,16.82,17.0,0.76,15.5,19.0,,0
57782,Selic,2005-05-03,R1/2006,17.5,17.5,0.74,15.75,19.5,,0
57783,Selic,2005-05-02,R4/2006,16.29,16.0,0.84,15.0,18.5,,0
57784,Selic,2005-05-02,R3/2006,16.59,16.5,0.78,15.0,18.75,,0
57785,Selic,2005-05-02,R2/2006,16.81,17.0,0.75,15.5,19.0,,0
57786,Selic,2005-05-02,R1/2006,17.49,17.5,0.72,15.75,19.5,,0
57787,Selic,2005-04-29,R4/2006,16.37,16.0,0.82,15.0,18.5,,0
57788,Selic,2005-04-29,R3/2006,16.59,16.5,0.78,15.0,18.75,,0
57789,Selic,2005-04-29,R2/2006,16.78,16.75,0.76,15.5,19.0,,0
57790,Selic,2005-04-29,R1/2006,17.47,17.5,0.73,15.75,19.5,,0
57791,Selic,2005-04-28,R4/2006,16.4,16.13,0.88,15.0,18.25,,0
57792,Selic,2005-04-28,R3/2006,16.53,16.25,0.87,15.0,18.5,,0
57793,Selic,2005-04-28,R2/2006,16.72,16.5,0.87,15.25,19.0,,0
57794,Selic,2005-04-28,R1/2006,17.35,17.5,0.79,15.75,19.25,,0
57795,Selic,2005-04-27,R4/2006,16.21,16.0,0.82,15.0,18.25,,0
57796,Selic,2005-04-27,R3/2006,16.5,16.25,0.83,15.0,18.5,,0
57797,Selic,2005-04-27,R2/2006,16.7,16.5,0.82,15.25,18.75,,0
57798,Selic,2005-04-27,R1/2006,17.31,17.5,0.74,15.75,19.25,,0
57799,Selic,2005-04-26,R4/2006,16.13,16.0,0.78,15.0,18.25,,0
57800,Selic,2005-04-26,R3/2006,16.5,16.25,0.83,15.0,18.5,,0
57801,Selic,2005-04-26,R2/2006,16.7,16.5,0.81,15.25,18.75,,0
57802,Selic,2005-04-26,R1/2006,17.3,17.5,0.74,15.75,19.25,,0
57803,Selic,2005-04-25,R4/2006,16.18,16.0,0.81,15.0,18.25,,0
57804,Selic,2005-04-25,R3/2006,16.5,16.25,0.83,15.0,18.5,,0
57805,Selic,2005-04-25,R2/2006,16.7,16.5,0.81,15.25,18.75,,0
57806,Selic,2005-04-25,R1/2006,17.29,17.5,0.74,15.75,19.25,,0
57807,Selic,2005-04-22,R4/2006,16.46,16.25,0.93,15.5,18.25,,0
57808,Selic,2005-04-22,R3/2006,16.51,16.5,0.85,15.0,18.5,,0
57809,Selic,2005-04-22,R2/2006,16.73,16.63,0.83,15.25,18.75,,0
57810,Selic,2005-04-22,R1/2006,17.29,17.5,0.75,15.75,19.25,,0
57811,Selic,2005-04-20,R3/2006,16.45,16.38,0.82,15.0,18.5,,0
57812,Selic,2005-04-20,R2/2006,16.68,16.5,0.79,15.25,18.75,,0
57813,Selic,2005-04-20,R1/2006,17.25,17.5,0.73,15.75,19.25,,0
57814,Selic,2005-04-19,R3/2006,16.45,16.38,0.82,15.0,18.5,,0
57815,Selic,2005-04-19,R2/2006,16.68,16.5,0.79,15.25,18.75,,0
57816,Selic,2005-04-19,R1/2006,17.24,17.5,0.74,15.75,19.25,,0
57817,Selic,2005-04-18,R3/2006,16.45,16.38,0.82,15.0,18.5,,0
57818,Selic,2005-04-18,R2/2006,16.68,16.5,0.79,15.25,18.75,,0
57819,Selic,2005-04-18,R1/2006,17.24,17.5,0.74,15.75,19.25,,0
57820,Selic,2005-04-15,R3/2006,16.44,16.38,0.83,15.0,18.5,,0
57821,Selic,2005-04-15,R2/2006,16.67,16.5,0.8,15.25,18.75,,0
57822,Selic,2005-04-15,R1/2006,17.23,17.5,0.75,15.75,19.25,,0
57823,Selic,2005-04-14,R3/2006,16.44,16.38,0.83,15.0,18.5,,0
57824,Selic,2005-04-14,R2/2006,16.67,16.5,0.8,15.25,18.75,,0
57825,Selic,2005-04-14,R1/2006,17.23,17.5,0.75,15.75,19.25,,0
57826,Selic,2005-04-13,R3/2006,16.39,16.0,0.83,15.0,18.5,,0
57827,Selic,2005-04-13,R2/2006,16.62,16.5,0.8,15.25,18.75,,0
57828,Selic,2005-04-13,R1/2006,17.19,17.25,0.75,15.75,19.25,,0
57829,Selic,2005-04-12,R3/2006,16.4,16.0,0.84,15.0,18.5,,0
57830,Selic,2005-04-12,R2/2006,16.64,16.5,0.81,15.25,18.75,,0
57831,Selic,2005-04-12,R1/2006,17.17,17.25,0.76,15.75,19.25,,0
57832,Selic,2005-04-11,R3/2006,16.39,16.0,0.82,15.0,18.5,,0
57833,Selic,2005-04-11,R2/2006,16.63,16.5,0.79,15.25,18.75,,0
57834,Selic,2005-04-11,R1/2006,17.16,17.25,0.75,15.75,19.25,,0
57835,Selic,2005-04-08,R3/2006,16.37,16.0,0.81,15.0,18.5,,0
57836,Selic,2005-04-08,R2/2006,16.61,16.5,0.78,15.25,18.75,,0
57837,Selic,2005-04-08,R1/2006,17.13,17.25,0.74,15.75,19.25,,0
57838,Selic,2005-04-07,R3/2006,16.39,16.25,0.81,15.0,18.5,,0
57839,Selic,2005-04-07,R2/2006,16.64,16.5,0.79,15.25,18.75,,0
57840,Selic,2005-04-07,R1/2006,17.16,17.25,0.75,15.75,19.25,,0
57841,Selic,2005-04-06,R3/2006,16.39,16.25,0.81,15.0,18.5,,0
57842,Selic,2005-04-06,R2/2006,16.64,16.5,0.79,15.25,18.75,,0
57843,Selic,2005-04-06,R1/2006,17.16,17.25,0.75,15.75,19.25,,0
57844,Selic,2005-04-05,R3/2006,16.38,16.13,0.82,15.0,18.5,,0
57845,Selic,2005-04-05,R2/2006,16.64,16.5,0.8,15.25,18.75,,0
57846,Selic,2005-04-05,R1/2006,17.16,17.25,0.75,15.75,19.25,,0
57847,Selic,2005-04-04,R3/2006,16.38,16.13,0.82,15.0,18.5,,0
57848,Selic,2005-04-04,R2/2006,16.64,16.5,0.8,15.25,18.75,,0
57849,Selic,2005-04-04,R1/2006,17.16,17.25,0.76,15.75,19.25,,0
57850,Selic,2005-04-01,R3/2006,16.34,16.0,0.84,15.0,18.5,,0
57851,Selic,2005-04-01,R2/2006,16.6,16.5,0.81,15.25,18.75,,0
57852,Selic,2005-04-01,R1/2006,17.11,17.2,0.78,15.5,19.25,,0
57853,Selic,2005-03-31,R3/2006,16.36,16.25,0.86,15.0,18.5,,0
57854,Selic,2005-03-31,R2/2006,16.59,16.5,0.83,15.25,18.75,,0
57855,Selic,2005-03-31,R1/2006,17.11,17.25,0.8,15.5,19.25,,0
57856,Selic,2005-03-30,R3/2006,16.36,16.25,0.83,15.0,18.25,,0
57857,Selic,2005-03-30,R2/2006,16.58,16.5,0.79,15.25,18.5,,0
57858,Selic,2005-03-30,R1/2006,17.11,17.25,0.78,15.5,19.0,,0
57859,Selic,2005-03-29,R3/2006,16.36,16.25,0.83,15.0,18.25,,0
57860,Selic,2005-03-29,R2/2006,16.58,16.5,0.79,15.25,18.5,,0
57861,Selic,2005-03-29,R1/2006,17.11,17.25,0.78,15.5,19.0,,0
57862,Selic,2005-03-28,R3/2006,16.38,16.25,0.85,15.0,18.25,,0
57863,Selic,2005-03-28,R2/2006,16.59,16.5,0.8,15.25,18.5,,0
57864,Selic,2005-03-28,R1/2006,17.12,17.25,0.78,15.5,19.0,,0
57865,Selic,2005-03-24,R3/2006,16.38,16.25,0.85,15.0,18.25,,0
57866,Selic,2005-03-24,R2/2006,16.58,16.5,0.8,15.25,18.5,,0
57867,Selic,2005-03-24,R1/2006,17.1,17.15,0.78,15.5,19.0,,0
57868,Selic,2005-03-23,R3/2006,16.39,16.25,0.86,15.0,18.25,,0
57869,Selic,2005-03-23,R2/2006,16.61,16.5,0.82,15.25,18.5,,0
57870,Selic,2005-03-23,R1/2006,17.11,17.0,0.81,15.5,19.0,,0
57871,Selic,2005-03-22,R3/2006,16.32,16.0,0.89,15.0,18.25,,0
57872,Selic,2005-03-22,R2/2006,16.55,16.5,0.83,15.25,18.5,,0
57873,Selic,2005-03-22,R1/2006,17.04,17.0,0.83,15.5,19.0,,0
57874,Selic,2005-03-21,R3/2006,16.32,16.0,0.89,15.0,18.25,,0
57875,Selic,2005-03-21,R2/2006,16.55,16.5,0.83,15.25,18.5,,0
57876,Selic,2005-03-21,R1/2006,17.04,17.0,0.83,15.5,19.0,,0
57877,Selic,2005-03-18,R3/2006,16.27,16.0,0.86,15.0,18.25,,0
57878,Selic,2005-03-18,R2/2006,16.5,16.5,0.8,15.25,18.5,,0
57879,Selic,2005-03-18,R1/2006,17.01,17.0,0.8,15.5,19.0,,0
57880,Selic,2005-03-17,R3/2006,16.18,16.0,0.82,15.0,18.25,,0
57881,Selic,2005-03-17,R2/2006,16.44,16.38,0.76,15.25,18.5,,0
57882,Selic,2005-03-17,R1/2006,16.9,17.0,0.77,15.5,19.0,,0
57883,Selic,2005-03-16,R3/2006,16.16,16.0,0.81,15.0,18.25,,0
57884,Selic,2005-03-16,R2/2006,16.43,16.38,0.76,15.25,18.5,,0
57885,Selic,2005-03-16,R1/2006,16.89,17.0,0.76,15.5,19.0,,0
57886,Selic,2005-03-15,R3/2006,16.16,16.0,0.81,15.0,18.25,,0
57887,Selic,2005-03-15,R2/2006,16.43,16.38,0.76,15.25,18.5,,0
57888,Selic,2005-03-15,R1/2006,16.89,17.0,0.76,15.5,19.0,,0
57889,Selic,2005-03-14,R3/2006,16.16,16.0,0.81,15.0,18.25,,0
57890,Selic,2005-03-14,R2/2006,16.43,16.38,0.76,15.25,18.5,,0
57891,Selic,2005-03-14,R1/2006,16.89,17.0,0.76,15.5,19.0,,0
57892,Selic,2005-03-11,R3/2006,16.16,16.0,0.81,15.0,18.25,,0
57893,Selic,2005-03-11,R2/2006,16.44,16.5,0.76,15.25,18.5,,0
57894,Selic,2005-03-11,R1/2006,16.88,17.0,0.77,15.5,19.0,,0
57895,Selic,2005-03-10,R3/2006,16.18,16.0,0.81,15.0,18.25,,0
57896,Selic,2005-03-10,R2/2006,16.44,16.5,0.76,15.25,18.5,,0
57897,Selic,2005-03-10,R1/2006,16.88,17.0,0.77,15.5,19.0,,0
57898,Selic,2005-03-09,R3/2006,16.17,16.0,0.81,15.0,18.25,,0
57899,Selic,2005-03-09,R2/2006,16.43,16.5,0.77,15.25,18.5,,0
57900,Selic,2005-03-09,R1/2006,16.87,16.75,0.77,15.5,19.0,,0
