Data,IPCA
2001-11-07,5.48
2001-11-08,5.79
2001-11-09,5.53
2001-11-12,5.42
2001-11-13,5.48
2001-11-14,5.53
2001-11-16,5.48
2001-11-19,5.48
2001-11-20,5.48
2001-11-21,5.48
2001-11-22,5.48
2001-11-23,5.48
2001-11-26,5.48
2001-11-27,5.5
2001-11-28,5.48
2001-11-29,5.52
2001-11-30,5.67
2001-12-03,5.67
2001-12-04,5.67
2001-12-05,5.67
2001-12-06,5.67
2001-12-07,5.67
2001-12-10,5.79
2001-12-11,5.62
2001-12-12,5.22
2001-12-13,5.22
2001-12-14,5.155
2001-12-17,5.16
2001-12-18,5.125
2001-12-19,5.115
2001-12-20,5.07
2001-12-21,5.015
2001-12-24,5.029999999999999
2001-12-26,4.975
2001-12-27,4.890000000000001
2001-12-28,4.745
2001-12-31,4.734999999999999
2002-01-02,4.705
2002-01-03,4.665
2002-01-04,4.655
2002-01-07,4.62
2002-01-08,4.625
2002-01-09,4.62
2002-01-10,4.62
2002-01-11,4.71
2002-01-14,4.715
2002-01-15,4.725
2002-01-16,4.74
2002-01-17,4.725
2002-01-18,4.779999999999999
2002-01-21,4.83
2002-01-22,4.835
2002-01-23,4.835
2002-01-24,4.734999999999999
2002-01-25,4.71
2002-01-28,4.85
2002-01-29,4.785
2002-01-30,4.77
2002-01-31,4.77
2002-02-01,4.765000000000001
2002-02-04,4.73
2002-02-05,4.745
2002-02-06,4.725
2002-02-07,4.72
2002-02-08,4.64
2002-02-11,4.635
2002-02-13,4.635
2002-02-14,4.625
2002-02-15,4.62
2002-02-18,4.62
2002-02-19,4.625
2002-02-20,4.625
2002-02-21,4.625
2002-02-22,4.67
2002-02-25,4.67
2002-02-26,4.665
2002-02-27,4.665
2002-02-28,4.6850000000000005
2002-03-01,4.695
2002-03-04,4.6899999999999995
2002-03-05,4.6850000000000005
2002-03-06,4.6850000000000005
2002-03-07,4.699999999999999
2002-03-08,4.6899999999999995
2002-03-11,4.6850000000000005
2002-03-12,4.640000000000001
2002-03-13,4.720000000000001
2002-03-14,4.79
2002-03-15,4.81
2002-03-18,4.785
2002-03-19,4.76
2002-03-20,4.77
2002-03-21,4.765
2002-03-22,4.82
2002-03-25,4.86
2002-03-26,4.86
2002-03-27,4.875
2002-03-28,4.865
2002-04-01,4.859999999999999
2002-04-02,4.87
2002-04-03,4.92
2002-04-04,4.995
2002-04-05,5.015
2002-04-08,5.005
2002-04-09,5.0
2002-04-10,4.905
2002-04-11,4.895
2002-04-12,4.9
2002-04-15,4.895
2002-04-16,4.885
2002-04-17,4.87
2002-04-18,4.859999999999999
2002-04-19,4.825
2002-04-22,4.785
2002-04-23,4.795
2002-04-24,4.795
2002-04-25,4.79
2002-04-26,4.79
2002-04-29,4.755
2002-04-30,4.745
2002-05-02,4.73
2002-05-03,4.72
2002-05-06,4.695
2002-05-07,4.6899999999999995
2002-05-08,4.68
2002-05-09,4.675
2002-05-10,4.425000000000001
2002-05-13,4.415
2002-05-14,4.425
2002-05-15,4.425
2002-05-16,4.395
2002-05-17,4.42
2002-05-20,4.42
2002-05-21,4.43
2002-05-22,4.43
2002-05-23,4.42
2002-05-24,4.385
2002-05-27,4.390000000000001
2002-05-28,4.375
2002-05-29,4.365
2002-05-31,4.37
2002-06-03,4.390000000000001
2002-06-04,4.390000000000001
2002-06-05,4.395
2002-06-06,4.395
2002-06-07,4.365
2002-06-10,4.35
2002-06-11,4.315
2002-06-12,4.305
2002-06-13,4.23
2002-06-14,4.325
2002-06-17,4.32
2002-06-18,4.4399999999999995
2002-06-19,4.4399999999999995
2002-06-20,4.38
2002-06-21,4.555
2002-06-24,4.57
2002-06-25,4.6
2002-06-26,4.6
2002-06-27,4.6
2002-06-28,4.5600000000000005
2002-07-01,4.5600000000000005
2002-07-02,4.57
2002-07-03,4.625
2002-07-04,4.625
2002-07-05,4.675
2002-07-08,4.68
2002-07-09,4.695
2002-07-10,4.68
2002-07-11,4.71
2002-07-12,4.734999999999999
2002-07-15,4.715
2002-07-16,4.765000000000001
2002-07-17,4.785
2002-07-18,4.8149999999999995
2002-07-19,4.885
2002-07-22,4.88
2002-07-23,4.88
2002-07-24,4.915
2002-07-25,4.935
2002-07-26,4.915
2002-07-29,4.895
2002-07-30,4.89
2002-07-31,4.9
2002-08-01,4.925
2002-08-02,4.915
2002-08-05,4.915
2002-08-06,4.955
2002-08-07,4.949999999999999
2002-08-08,4.98
2002-08-09,4.6850000000000005
2002-08-12,4.699999999999999
2002-08-13,4.800000000000001
2002-08-14,4.805
2002-08-15,4.720000000000001
2002-08-16,4.9399999999999995
2002-08-19,5.2
2002-08-20,5.244999999999999
2002-08-21,5.32
2002-08-22,5.27
2002-08-23,5.220000000000001
2002-08-26,5.29
2002-08-27,5.3
2002-08-28,5.3100000000000005
2002-08-29,5.3100000000000005
2002-08-30,5.32
2002-09-02,5.36
2002-09-03,5.390000000000001
2002-09-04,5.425000000000001
2002-09-05,5.449999999999999
2002-09-06,5.505
2002-09-09,5.455
2002-09-10,5.470000000000001
2002-09-11,5.470000000000001
2002-09-12,5.470000000000001
2002-09-13,5.535
2002-09-16,5.535
2002-09-17,5.535
2002-09-18,5.5600000000000005
2002-09-19,5.655
2002-09-20,5.67
2002-09-23,5.645
2002-09-24,5.635
2002-09-25,5.66
2002-09-26,5.705
2002-09-27,5.699999999999999
2002-09-30,5.72
2002-10-01,5.72
2002-10-02,5.775
2002-10-03,5.775
2002-10-04,5.75
2002-10-07,5.914999999999999
2002-10-08,6.109999999999999
2002-10-09,6.105
2002-10-10,6.33
2002-10-11,6.34
2002-10-14,6.415
2002-10-15,6.505000000000001
2002-10-16,6.585
2002-10-17,7.12
2002-10-18,7.525
2002-10-21,7.92
2002-10-22,8.05
2002-10-23,8.055
2002-10-24,8.225000000000001
2002-10-25,8.375
2002-10-28,8.405000000000001
2002-10-29,8.395
2002-10-30,8.46
2002-10-31,8.53
2002-11-01,8.86
2002-11-04,8.955
2002-11-05,9.2
2002-11-06,9.39
2002-11-07,9.415
2002-11-08,9.665
2002-11-11,9.79
2002-11-12,9.719999999999999
2002-11-13,10.309999999999999
2002-11-14,10.79
2002-11-18,10.92
2002-11-19,10.875
2002-11-20,10.885
2002-11-21,10.86
2002-11-22,11.065000000000001
2002-11-25,11.285
2002-11-26,11.74
2002-11-27,11.7
2002-11-28,11.78
2002-11-29,12.0
2002-12-02,11.91
2002-12-03,11.899999999999999
2002-12-04,11.885
2002-12-05,12.135
2002-12-06,11.575
2002-12-09,11.71
2002-12-10,11.7
2002-12-11,11.635000000000002
2002-12-12,11.76
2002-12-13,12.255
2002-12-16,12.185
2002-12-17,12.33
2002-12-18,12.48
2002-12-19,12.555
2002-12-20,12.365
2002-12-23,12.355
2002-12-24,12.33
2002-12-26,12.285
2002-12-27,12.555
2002-12-30,12.74
2002-12-31,12.719999999999999
2003-01-02,12.675
2003-01-03,12.675
2003-01-06,12.7
2003-01-07,12.73
2003-01-08,12.675
2003-01-09,12.555
2003-01-10,11.655000000000001
2003-01-13,11.33
2003-01-14,11.365
2003-01-15,11.305
2003-01-16,11.27
2003-01-17,11.22
2003-01-20,11.265
2003-01-21,11.33
2003-01-22,11.245000000000001
2003-01-23,11.265
2003-01-24,11.245000000000001
2003-01-27,11.205
2003-01-28,11.21
2003-01-29,11.205
2003-01-30,11.155000000000001
2003-01-31,11.205
2003-02-03,11.16
2003-02-04,11.14
2003-02-05,11.120000000000001
2003-02-06,11.265
2003-02-07,11.34
2003-02-10,11.280000000000001
2003-02-11,11.245000000000001
2003-02-12,11.25
2003-02-13,10.41
2003-02-14,10.525
2003-02-17,10.58
2003-02-18,10.59
2003-02-19,10.575
2003-02-20,10.565000000000001
2003-02-21,10.565000000000001
2003-02-24,10.625
2003-02-25,10.635
2003-02-26,10.645
2003-02-27,10.625
2003-02-28,10.64
2003-03-05,10.575
2003-03-06,10.555
2003-03-07,10.54
2003-03-10,10.485
2003-03-11,10.469999999999999
2003-03-12,10.45
2003-03-13,10.370000000000001
2003-03-14,9.83
2003-03-17,9.760000000000002
2003-03-18,9.685
2003-03-19,9.600000000000001
2003-03-20,9.635
2003-03-21,9.51
2003-03-24,9.41
2003-03-25,9.51
2003-03-26,9.504999999999999
2003-03-27,9.434999999999999
2003-03-28,9.5
2003-03-31,9.440000000000001
2003-04-01,9.434999999999999
2003-04-02,9.489999999999998
2003-04-03,9.405000000000001
2003-04-04,9.370000000000001
2003-04-07,9.24
2003-04-08,9.23
2003-04-09,9.22
2003-04-10,9.05
2003-04-11,9.075
2003-04-14,9.059999999999999
2003-04-15,9.02
2003-04-16,9.015
2003-04-17,9.015
2003-04-22,8.99
2003-04-23,8.93
2003-04-24,8.875
2003-04-25,8.89
2003-04-28,8.905000000000001
2003-04-29,8.85
2003-04-30,8.7
2003-05-02,8.68
2003-05-05,8.645
2003-05-06,8.635
2003-05-07,8.629999999999999
2003-05-08,8.620000000000001
2003-05-09,8.55
2003-05-12,8.495000000000001
2003-05-13,8.17
2003-05-14,8.25
2003-05-15,8.235
2003-05-16,8.33
2003-05-19,8.32
2003-05-20,8.305
2003-05-21,8.285
2003-05-22,8.23
2003-05-23,8.24
2003-05-26,8.120000000000001
2003-05-27,8.120000000000001
2003-05-28,8.15
2003-05-29,8.135000000000002
2003-05-30,8.2
2003-06-02,8.100000000000001
2003-06-03,8.09
2003-06-04,8.085
2003-06-05,8.08
2003-06-06,8.1
2003-06-09,8.04
2003-06-10,8.02
2003-06-11,7.915
2003-06-12,7.845
2003-06-13,7.76
2003-06-16,7.734999999999999
2003-06-17,7.734999999999999
2003-06-18,7.725
2003-06-20,7.49
2003-06-23,7.37
2003-06-24,7.43
2003-06-25,7.33
2003-06-26,7.16
2003-06-27,7.07
2003-06-30,7.02
2003-07-01,7.02
2003-07-02,6.98
2003-07-03,6.9399999999999995
2003-07-04,6.96
2003-07-07,6.94
2003-07-08,6.925000000000001
2003-07-09,7.2
2003-07-10,7.195
2003-07-11,7.17
2003-07-14,7.140000000000001
2003-07-15,7.115
2003-07-16,7.135
2003-07-17,7.08
2003-07-18,7.0600000000000005
2003-07-21,7.04
2003-07-22,6.75
2003-07-23,6.640000000000001
2003-07-24,6.585
2003-07-25,6.5649999999999995
2003-07-28,6.5
2003-07-29,6.51
2003-07-30,6.505000000000001
2003-07-31,6.48
2003-08-01,6.425000000000001
2003-08-04,6.375
2003-08-05,6.37
2003-08-06,6.380000000000001
2003-08-07,6.375
2003-08-08,6.64
2003-08-11,6.58
2003-08-12,6.58
2003-08-13,6.555
2003-08-14,6.51
2003-08-15,6.465
2003-08-18,6.375
2003-08-19,6.359999999999999
2003-08-20,6.33
2003-08-21,6.3149999999999995
2003-08-22,6.335
2003-08-25,6.345
2003-08-26,6.35
2003-08-27,6.345
2003-08-28,6.345
2003-08-29,6.29
2003-09-01,6.29
2003-09-02,6.3
2003-09-03,6.3
2003-09-04,6.295
2003-09-05,6.32
2003-09-08,6.33
2003-09-09,6.405
2003-09-10,6.445
2003-09-11,6.460000000000001
2003-09-12,6.455
2003-09-15,6.43
2003-09-16,6.404999999999999
2003-09-17,6.4
2003-09-18,6.38
2003-09-19,6.375
2003-09-22,6.405
2003-09-23,6.405
2003-09-24,6.4
2003-09-25,6.395
2003-09-26,6.445
2003-09-29,6.46
2003-09-30,6.455
2003-10-01,6.43
2003-10-02,6.425
2003-10-03,6.4399999999999995
2003-10-06,6.425
2003-10-07,6.445
2003-10-08,6.43
2003-10-09,6.27
2003-10-10,6.27
2003-10-13,6.265
2003-10-14,6.265
2003-10-15,6.265
2003-10-16,6.234999999999999
2003-10-17,6.225
2003-10-20,6.220000000000001
2003-10-21,6.15
2003-10-22,6.15
2003-10-23,6.15
2003-10-24,6.15
2003-10-28,6.165
2003-10-29,6.165
2003-10-30,6.125
2003-10-31,6.109999999999999
2003-11-03,6.119999999999999
2003-11-04,6.119999999999999
2003-11-05,6.119999999999999
2003-11-06,6.105
2003-11-07,6.01
2003-11-10,6.015
2003-11-11,6.01
2003-11-12,6.0
2003-11-13,5.995
2003-11-14,5.9350000000000005
2003-11-17,6.015000000000001
2003-11-18,5.995
2003-11-19,5.995
2003-11-20,5.970000000000001
2003-11-21,5.92
2003-11-24,5.91
2003-11-25,5.91
2003-11-26,5.915
2003-11-27,5.9
2003-11-28,5.855
2003-12-01,5.865
2003-12-02,5.87
2003-12-03,5.87
2003-12-04,5.875
2003-12-05,5.875
2003-12-08,5.865
2003-12-09,5.855
2003-12-10,5.859999999999999
2003-12-11,5.875
2003-12-12,5.89
2003-12-15,5.885
2003-12-16,5.885
2003-12-17,5.89
2003-12-18,5.89
2003-12-19,5.895
2003-12-22,5.9
2003-12-23,5.92
2003-12-26,5.915
2003-12-29,5.915
2003-12-30,5.93
2004-01-02,5.925000000000001
2004-01-05,5.955
2004-01-06,5.96
2004-01-07,5.96
2004-01-08,5.96
2004-01-09,5.975
2004-01-12,5.970000000000001
2004-01-14,5.915
2004-01-15,5.9399999999999995
2004-01-16,5.92
2004-01-19,5.9399999999999995
2004-01-20,5.9399999999999995
2004-01-21,5.93
2004-01-22,5.945
2004-01-23,5.885
2004-01-26,5.949999999999999
2004-01-27,5.949999999999999
2004-01-28,5.949999999999999
2004-01-29,5.9399999999999995
2004-01-30,5.9399999999999995
2004-02-02,5.885
2004-02-03,5.915
2004-02-04,5.91
2004-02-05,5.89
2004-02-06,5.89
2004-02-09,5.875
2004-02-10,5.859999999999999
2004-02-11,5.855
2004-02-12,5.85
2004-02-13,5.67
2004-02-16,5.67
2004-02-17,5.65
2004-02-18,5.615
2004-02-19,5.609999999999999
2004-02-20,5.585
2004-02-25,5.5600000000000005
2004-02-26,5.555
2004-02-27,5.55
2004-03-01,5.535
2004-03-02,5.529999999999999
2004-03-03,5.575
2004-03-04,5.52
2004-03-05,5.52
2004-03-08,5.51
2004-03-09,5.505
2004-03-10,5.505
2004-03-11,5.37
2004-03-12,5.37
2004-03-15,5.390000000000001
2004-03-16,5.37
2004-03-17,5.455
2004-03-18,5.4399999999999995
2004-03-19,5.4350000000000005
2004-03-22,5.45
2004-03-23,5.505
2004-03-24,5.505
2004-03-25,5.505
2004-03-26,5.5
2004-03-29,5.49
2004-03-30,5.51
2004-03-31,5.51
2004-04-01,5.515000000000001
2004-04-02,5.515000000000001
2004-04-05,5.52
2004-04-06,5.515000000000001
2004-04-07,5.48
2004-04-08,5.475
2004-04-12,5.460000000000001
2004-04-13,5.49
2004-04-14,5.505
2004-04-15,5.525
2004-04-16,5.5649999999999995
2004-04-19,5.58
2004-04-20,5.58
2004-04-22,5.595
2004-04-23,5.635
2004-04-26,5.605
2004-04-27,5.59
2004-04-28,5.574999999999999
2004-04-29,5.57
2004-04-30,5.57
2004-05-03,5.5649999999999995
2004-05-04,5.5649999999999995
2004-05-05,5.56
2004-05-06,5.55
2004-05-07,5.550000000000001
2004-05-10,5.6
2004-05-11,5.6
2004-05-12,5.615
2004-05-13,5.635
2004-05-14,5.665
2004-05-17,5.67
2004-05-18,5.67
2004-05-19,5.665
2004-05-20,5.6850000000000005
2004-05-21,5.79
2004-05-24,5.835
2004-05-25,5.87
2004-05-26,5.875
2004-05-27,5.9350000000000005
2004-05-28,5.93
2004-05-31,5.885
2004-06-01,5.92
2004-06-02,5.975
2004-06-03,5.995
2004-06-04,6.015000000000001
2004-06-07,6.005
2004-06-08,5.9399999999999995
2004-06-09,5.985
2004-06-11,5.995
2004-06-14,6.03
2004-06-15,6.025
2004-06-16,6.025
2004-06-17,6.095000000000001
2004-06-18,6.154999999999999
2004-06-21,6.07
2004-06-22,6.09
2004-06-23,6.085
2004-06-24,6.109999999999999
2004-06-25,6.1899999999999995
2004-06-28,6.175
2004-06-29,6.205
2004-06-30,6.27
2004-07-01,6.265
2004-07-02,6.365
2004-07-05,6.380000000000001
2004-07-06,6.369999999999999
2004-07-07,6.359999999999999
2004-07-08,6.365
2004-07-09,6.25
2004-07-12,6.255000000000001
2004-07-13,6.255000000000001
2004-07-14,6.25
2004-07-15,6.235
2004-07-16,6.21
2004-07-19,6.195
2004-07-20,6.2
2004-07-21,6.195
2004-07-22,6.234999999999999
2004-07-23,6.234999999999999
2004-07-26,6.220000000000001
2004-07-27,6.22
2004-07-28,6.215
2004-07-29,6.21
2004-07-30,6.195
2004-08-02,6.23
2004-08-03,6.23
2004-08-04,6.225
2004-08-05,6.295
2004-08-06,6.265000000000001
2004-08-09,6.27
2004-08-10,6.265
2004-08-11,6.1899999999999995
2004-08-12,6.195
2004-08-13,6.1899999999999995
2004-08-16,6.215
2004-08-17,6.21
2004-08-18,6.234999999999999
2004-08-19,6.234999999999999
2004-08-20,6.23
2004-08-23,6.24
2004-08-24,6.234999999999999
2004-08-25,6.244999999999999
2004-08-26,6.244999999999999
2004-08-27,6.275
2004-08-30,6.26
2004-08-31,6.265
2004-09-01,6.27
2004-09-02,6.265
2004-09-03,6.27
2004-09-06,6.26
2004-09-08,6.245
2004-09-09,6.255000000000001
2004-09-10,6.205
2004-09-13,6.21
2004-09-14,6.18
2004-09-15,6.23
2004-09-16,6.225
2004-09-17,6.23
2004-09-20,6.220000000000001
2004-09-21,6.24
2004-09-22,6.225
2004-09-23,6.24
2004-09-24,6.2
2004-09-27,6.220000000000001
2004-09-28,6.220000000000001
2004-09-29,6.195
2004-09-30,6.1850000000000005
2004-10-01,6.1850000000000005
2004-10-04,6.19
2004-10-05,6.18
2004-10-06,6.165
2004-10-07,6.17
2004-10-08,6.17
2004-10-11,6.1899999999999995
2004-10-13,6.18
2004-10-14,6.154999999999999
2004-10-15,6.17
2004-10-18,6.17
2004-10-19,6.17
2004-10-20,6.17
2004-10-21,6.17
2004-10-22,6.255
2004-10-25,6.25
2004-10-26,6.25
2004-10-27,6.26
2004-10-28,6.245
2004-10-29,6.24
2004-11-03,6.22
2004-11-04,6.215
2004-11-05,6.21
2004-11-08,6.21
2004-11-09,6.195
2004-11-10,6.195
2004-11-11,6.205
2004-11-12,6.21
2004-11-16,6.1899999999999995
2004-11-17,6.205
2004-11-18,6.215
2004-11-19,6.195
2004-11-22,6.16
2004-11-23,6.175000000000001
2004-11-24,6.165
2004-11-25,6.17
2004-11-26,6.18
2004-11-29,6.15
2004-11-30,6.145
2004-12-01,6.135
2004-12-02,6.145
2004-12-03,6.13
2004-12-06,6.115
2004-12-07,6.11
2004-12-08,5.985
2004-12-09,5.965
2004-12-10,5.96
2004-12-13,5.955
2004-12-14,5.949999999999999
2004-12-15,5.9399999999999995
2004-12-16,5.945
2004-12-17,5.96
2004-12-20,5.955
2004-12-21,5.945
2004-12-22,5.9399999999999995
2004-12-23,5.96
2004-12-27,5.949999999999999
2004-12-28,5.9399999999999995
2004-12-29,5.925
2004-12-30,5.92
2005-01-03,5.9
2005-01-04,5.895
2005-01-05,5.89
2005-01-06,5.885
2005-01-07,5.88
2005-01-10,5.87
2005-01-11,5.880000000000001
2005-01-12,5.859999999999999
2005-01-13,5.85
2005-01-14,5.695
2005-01-17,5.6850000000000005
2005-01-18,5.68
2005-01-19,5.675000000000001
2005-01-20,5.665
2005-01-21,5.675000000000001
2005-01-24,5.675000000000001
2005-01-25,5.68
2005-01-26,5.68
2005-01-27,5.68
2005-01-28,5.6850000000000005
2005-01-31,5.67
2005-02-01,5.66
2005-02-02,5.67
2005-02-03,5.68
2005-02-04,5.675
2005-02-09,5.665
2005-02-10,5.66
2005-02-11,5.65
2005-02-14,5.535
2005-02-15,5.575
2005-02-16,5.57
2005-02-17,5.555
2005-02-18,5.555
2005-02-21,5.515000000000001
2005-02-22,5.51
2005-02-23,5.484999999999999
2005-02-24,5.484999999999999
2005-02-25,5.48
2005-02-28,5.495
2005-03-01,5.5
2005-03-02,5.495
2005-03-03,5.5
2005-03-04,5.525
2005-03-07,5.52
2005-03-08,5.515000000000001
2005-03-09,5.54
2005-03-10,5.54
2005-03-11,5.465
2005-03-14,5.484999999999999
2005-03-15,5.48
2005-03-16,5.475
2005-03-17,5.48
2005-03-18,5.5
2005-03-21,5.495
2005-03-22,5.49
2005-03-23,5.529999999999999
2005-03-24,5.545
2005-03-28,5.555
2005-03-29,5.55
2005-03-30,5.55
2005-03-31,5.525
2005-04-01,5.49
2005-04-04,5.495
2005-04-05,5.49
2005-04-06,5.52
2005-04-07,5.52
2005-04-08,5.465
2005-04-11,5.455
2005-04-12,5.460000000000001
2005-04-13,5.455
2005-04-14,5.5
2005-04-15,5.54
2005-04-18,5.535
2005-04-19,5.54
2005-04-20,5.57
2005-04-22,5.6
2005-04-25,5.61
2005-04-26,5.665
2005-04-27,5.66
2005-04-28,5.66
2005-04-29,5.72
2005-05-02,5.699999999999999
2005-05-03,5.695
2005-05-04,5.6899999999999995
2005-05-05,5.6899999999999995
2005-05-06,5.68
2005-05-09,5.675
2005-05-10,5.665
2005-05-11,5.470000000000001
2005-05-12,5.45
2005-05-13,5.45
2005-05-16,5.415
2005-05-17,5.415
2005-05-18,5.4
2005-05-19,5.38
2005-05-20,5.425
2005-05-23,5.395
2005-05-24,5.355
2005-05-25,5.355
2005-05-27,5.335
2005-05-30,5.324999999999999
2005-05-31,5.295
2005-06-01,5.29
2005-06-02,5.3
2005-06-03,5.3149999999999995
2005-06-06,5.28
2005-06-07,5.28
2005-06-08,5.275
2005-06-09,5.27
2005-06-10,5.105
2005-06-13,5.075
2005-06-14,5.075
2005-06-15,5.0649999999999995
2005-06-16,5.07
2005-06-17,5.07
2005-06-20,5.055
2005-06-21,5.04
2005-06-22,5.029999999999999
2005-06-23,5.01
2005-06-24,4.99
2005-06-27,4.949999999999999
2005-06-28,4.9350000000000005
2005-06-29,4.9399999999999995
2005-06-30,4.925
2005-07-01,4.925
2005-07-04,4.904999999999999
2005-07-05,4.904999999999999
2005-07-06,4.915
2005-07-07,4.9
2005-07-08,4.995
2005-07-11,5.015
2005-07-12,5.02
2005-07-13,5.02
2005-07-14,5.015000000000001
2005-07-15,4.984999999999999
2005-07-18,4.975
2005-07-19,4.975
2005-07-20,4.970000000000001
2005-07-21,4.96
2005-07-22,4.945
2005-07-25,4.95
2005-07-26,4.95
2005-07-27,4.945
2005-07-28,4.945
2005-07-29,4.945
2005-08-01,4.945
2005-08-02,4.92
2005-08-03,4.91
2005-08-04,4.895
2005-08-05,4.890000000000001
2005-08-08,4.895
2005-08-09,4.97
2005-08-10,4.955
2005-08-11,4.9350000000000005
2005-08-12,4.915
2005-08-15,4.925000000000001
2005-08-16,4.925000000000001
2005-08-17,4.85
2005-08-18,4.84
2005-08-19,4.845
2005-08-22,4.82
2005-08-23,4.83
2005-08-24,4.8100000000000005
2005-08-25,4.8149999999999995
2005-08-26,4.82
2005-08-29,4.83
2005-08-30,4.84
2005-08-31,4.82
2005-09-01,4.82
2005-09-02,4.785
2005-09-05,4.795
2005-09-06,4.87
2005-09-08,4.835
2005-09-09,4.8
2005-09-12,4.775
2005-09-13,4.8
2005-09-14,4.79
2005-09-15,4.795
2005-09-16,4.765
2005-09-19,4.765000000000001
2005-09-20,4.745
2005-09-21,4.74
