,Indicador,Data,Suavizada,Media,Mediana,DesvioPadrao,Minimo,Maximo,numeroRespondentes,baseCalculo
15119,IPCA,2023-01-04,S,5.434,5.3975,0.5246,4.4938,6.9116,36.0,1
15120,IPCA,2023-01-04,N,5.2565,5.2802,0.4678,3.3501,6.8123,131.0,0
15121,IPCA,2023-01-04,S,5.3204,5.2985,0.4546,3.3936,6.9116,131.0,0
15122,IPCA,2023-01-05,N,5.3356,5.4084,0.4927,4.3348,6.1791,30.0,1
15123,IPCA,2023-01-05,S,5.4142,5.4772,0.4802,4.4989,6.2567,30.0,1
15124,IPCA,2023-01-05,N,5.2616,5.2931,0.4667,3.3501,6.8123,130.0,0
15125,IPCA,2023-01-05,S,5.3315,5.3186,0.4597,3.3952,6.9153,130.0,0
15126,IPCA,2023-01-06,N,5.3678,5.4198,0.5286,4.2906,6.8123,43.0,1
15127,IPCA,2023-01-06,S,5.4481,5.4767,0.5279,4.46,6.919,43.0,1
15128,IPCA,2023-01-06,N,5.2697,5.3027,0.4667,3.3501,6.8123,131.0,0
15129,IPCA,2023-01-06,S,5.347,5.3592,0.4606,3.3968,6.919,131.0,0
15130,IPCA,2023-01-09,N,5.331,5.4136,0.5001,4.2906,6.8123,40.0,1
15131,IPCA,2023-01-09,S,5.4166,5.4482,0.4982,4.4776,6.93,40.0,1
15132,IPCA,2023-01-09,N,5.2646,5.2975,0.4642,3.3501,6.8123,130.0,0
15133,IPCA,2023-01-09,S,5.348,5.3441,0.4595,3.4016,6.93,130.0,0
15134,IPCA,2023-01-10,N,5.4468,5.4807,0.4892,4.4474,6.93,50.0,1
15135,IPCA,2023-01-10,S,5.4802,5.4694,0.5098,4.4758,6.9215,37.0,1
15136,IPCA,2023-01-10,N,5.3562,5.377,0.4614,3.4016,6.93,135.0,0
15137,IPCA,2023-01-10,S,5.3661,5.3579,0.4863,3.3965,6.9215,106.0,0
15138,IPCA,2023-01-11,N,5.463,5.4817,0.5017,4.4474,6.93,51.0,1
15139,IPCA,2023-01-11,S,5.497,5.467,0.5229,4.4518,6.913,38.0,1
15140,IPCA,2023-01-11,N,5.3607,5.377,0.4686,3.4016,6.93,135.0,0
15141,IPCA,2023-01-11,S,5.3673,5.3558,0.4949,3.3913,6.913,106.0,0
15142,IPCA,2023-01-12,N,5.4528,5.4774,0.4878,4.4474,6.93,53.0,1
15143,IPCA,2023-01-12,S,5.4643,5.4065,0.5028,4.4494,6.9045,39.0,1
15144,IPCA,2023-01-12,N,5.3765,5.3821,0.4649,3.4016,6.93,134.0,0
15145,IPCA,2023-01-12,S,5.3791,5.3757,0.4842,3.3862,6.9045,106.0,0
15146,IPCA,2023-01-13,N,5.4359,5.3967,0.4788,4.4474,6.89,47.0,1
15147,IPCA,2023-01-13,S,5.4173,5.3751,0.4905,4.447,6.8602,36.0,1
15148,IPCA,2023-01-13,N,5.3709,5.3919,0.4652,3.4016,6.89,134.0,0
15149,IPCA,2023-01-13,S,5.3589,5.3606,0.4839,3.381,6.8602,106.0,0
15150,IPCA,2023-01-16,N,5.4303,5.4695,0.5418,3.5047,6.89,52.0,1
15151,IPCA,2023-01-16,S,5.406,5.4066,0.5679,3.4686,6.8379,39.0,1
15152,IPCA,2023-01-16,N,5.3909,5.4,0.4662,3.5047,6.89,133.0,0
15153,IPCA,2023-01-16,S,5.3754,5.3845,0.4833,3.4686,6.8379,105.0,0
15154,IPCA,2023-01-17,N,5.4444,5.5162,0.5861,3.5047,6.89,40.0,1
15155,IPCA,2023-01-17,S,5.4231,5.4279,0.6058,3.4635,6.8305,31.0,1
15156,IPCA,2023-01-17,N,5.3897,5.4,0.4649,3.5047,6.89,133.0,0
15157,IPCA,2023-01-17,S,5.37,5.3732,0.4826,3.4635,6.8305,105.0,0
15158,IPCA,2023-01-18,N,5.4818,5.5502,0.5281,3.5047,6.89,38.0,1
15159,IPCA,2023-01-18,S,5.4239,5.4246,0.5748,3.4583,6.823,28.0,1
15160,IPCA,2023-01-18,N,5.3963,5.4075,0.4595,3.5047,6.89,133.0,0
15161,IPCA,2023-01-18,S,5.3752,5.3715,0.477,3.4583,6.823,105.0,0
15162,IPCA,2023-01-19,N,5.4478,5.5,0.4808,3.5047,6.89,48.0,1
15163,IPCA,2023-01-19,S,5.4175,5.4587,0.5173,3.4532,6.8156,36.0,1
15164,IPCA,2023-01-19,N,5.4109,5.422,0.4533,3.5047,6.89,135.0,0
15165,IPCA,2023-01-19,S,5.3948,5.3992,0.4695,3.4532,6.8156,106.0,0
15166,IPCA,2023-01-20,N,5.4863,5.5,0.4477,3.5047,7.0303,96.0,1
15167,IPCA,2023-01-20,S,5.4676,5.445,0.4726,3.448,6.9991,78.0,1
15168,IPCA,2023-01-20,N,5.463,5.4819,0.4554,3.5047,7.0303,138.0,0
15169,IPCA,2023-01-20,S,5.4372,5.4153,0.4702,3.448,6.9991,109.0,0
15170,IPCA,2023-01-23,N,5.5061,5.5,0.4224,4.4359,7.0303,101.0,1
15171,IPCA,2023-01-23,S,5.4817,5.451,0.4368,4.331,6.9905,83.0,1
15172,IPCA,2023-01-23,N,5.4613,5.4819,0.4521,3.5047,7.0303,134.0,0
15173,IPCA,2023-01-23,S,5.4256,5.41,0.4679,3.4326,6.9905,106.0,0
15174,IPCA,2023-01-24,N,5.5355,5.5165,0.4393,4.4359,7.0303,102.0,1
15175,IPCA,2023-01-24,S,5.4996,5.4957,0.4501,4.3168,6.9877,84.0,1
15176,IPCA,2023-01-24,N,5.4873,5.5,0.4697,3.5047,7.0303,135.0,0
15177,IPCA,2023-01-24,S,5.4429,5.4105,0.483,3.4274,6.9877,107.0,0
15178,IPCA,2023-01-25,N,5.5624,5.5772,0.4462,4.4359,7.0303,105.0,1
15179,IPCA,2023-01-25,S,5.525,5.5336,0.4586,4.3026,6.9849,85.0,1
15180,IPCA,2023-01-25,N,5.5123,5.5001,0.4776,3.5047,7.0303,137.0,0
15181,IPCA,2023-01-25,S,5.4618,5.428,0.4926,3.4223,6.9849,108.0,0
15182,IPCA,2023-01-26,N,5.5589,5.5555,0.4777,3.9701,7.0303,102.0,1
15183,IPCA,2023-01-26,S,5.5031,5.5336,0.5019,3.8821,6.982,82.0,1
15184,IPCA,2023-01-26,N,5.5239,5.5062,0.4636,3.9701,7.0303,136.0,0
15185,IPCA,2023-01-26,S,5.4643,5.4168,0.4755,3.8821,6.982,108.0,0
15186,IPCA,2023-01-27,N,5.7758,5.8,0.4669,3.9701,6.9,104.0,1
15187,IPCA,2023-01-27,S,5.6884,5.7297,0.4896,3.8769,6.817,84.0,1
15188,IPCA,2023-01-27,N,5.678,5.7491,0.4793,3.9701,6.9,138.0,0
15189,IPCA,2023-01-27,S,5.6089,5.6276,0.4844,3.8769,6.817,109.0,0
15190,IPCA,2023-01-30,N,5.782,5.8,0.4461,3.9701,6.9,109.0,1
15191,IPCA,2023-01-30,S,5.6986,5.7284,0.4623,3.8614,6.8032,87.0,1
15192,IPCA,2023-01-30,N,5.7069,5.7593,0.4653,3.9701,6.9,138.0,0
15193,IPCA,2023-01-30,S,5.6273,5.671,0.4755,3.8614,6.8032,109.0,0
15194,IPCA,2023-01-31,N,5.7913,5.8,0.4561,3.9701,6.9911,110.0,1
15195,IPCA,2023-01-31,S,5.7012,5.726,0.4711,3.8562,6.9131,89.0,1
15196,IPCA,2023-01-31,N,5.7109,5.7593,0.4743,3.9701,6.9911,138.0,0
15197,IPCA,2023-01-31,S,5.6304,5.6638,0.4869,3.8562,6.9131,109.0,0
15198,IPCA,2023-02-01,N,5.7978,5.8184,0.4755,3.9701,6.9911,99.0,1
15199,IPCA,2023-02-01,S,5.6874,5.7127,0.49,3.851,6.9095,82.0,1
15200,IPCA,2023-02-01,N,5.7149,5.7744,0.473,3.9701,6.9911,139.0,0
15201,IPCA,2023-02-01,S,5.6269,5.6588,0.4855,3.851,6.9095,110.0,0
15202,IPCA,2023-02-02,N,5.8,5.8386,0.4861,4.0219,6.9911,96.0,1
15203,IPCA,2023-02-02,S,5.6813,5.7263,0.5036,3.8562,6.906,80.0,1
15204,IPCA,2023-02-02,N,5.7174,5.7749,0.4703,4.0219,6.9911,138.0,0
15205,IPCA,2023-02-02,S,5.6262,5.6605,0.4817,3.8562,6.906,109.0,0
15206,IPCA,2023-02-03,N,5.7177,5.78,0.5247,4.0219,6.9911,53.0,1
15207,IPCA,2023-02-03,S,5.5998,5.7254,0.5621,3.8493,6.9024,40.0,1
15208,IPCA,2023-02-03,N,5.7338,5.7757,0.4624,4.0219,6.9911,137.0,0
15209,IPCA,2023-02-03,S,5.6299,5.6868,0.4763,3.8493,6.9024,109.0,0
15210,IPCA,2023-02-06,N,5.7331,5.7808,0.5412,4.0219,6.9911,52.0,1
15211,IPCA,2023-02-06,S,5.565,5.6241,0.6045,3.8286,6.8918,37.0,1
15212,IPCA,2023-02-06,N,5.745,5.7828,0.4578,4.0219,6.9911,136.0,0
15213,IPCA,2023-02-06,S,5.6257,5.6784,0.4768,3.8286,6.8918,107.0,0
15214,IPCA,2023-02-07,N,5.7117,5.7808,0.5182,4.0219,6.8642,52.0,1
15215,IPCA,2023-02-07,S,5.539,5.6216,0.579,3.8217,6.6997,37.0,1
15216,IPCA,2023-02-07,N,5.7538,5.7864,0.4564,4.0219,6.9911,139.0,0
15217,IPCA,2023-02-07,S,5.6325,5.679,0.4756,3.8217,6.8883,110.0,0
15218,IPCA,2023-02-08,N,5.7147,5.8,0.549,3.6078,6.8642,49.0,1
15219,IPCA,2023-02-08,S,5.5341,5.6192,0.6371,3.4016,6.6941,33.0,1
15220,IPCA,2023-02-08,N,5.7502,5.7864,0.4684,3.6078,6.9911,139.0,0
15221,IPCA,2023-02-08,S,5.6247,5.6752,0.4921,3.4016,6.8847,110.0,0
15222,IPCA,2023-02-09,N,5.5686,5.6192,0.6527,3.4016,6.6941,35.0,1
15223,IPCA,2023-02-09,S,5.5587,5.6098,0.6524,3.3963,6.6802,35.0,1
15224,IPCA,2023-02-09,N,5.6288,5.6707,0.5021,3.4016,6.8847,111.0,0
15225,IPCA,2023-02-09,S,5.6181,5.6633,0.5019,3.3963,6.8756,111.0,0
15226,IPCA,2023-02-10,N,5.6653,5.6812,0.5535,3.4016,6.8847,52.0,1
15227,IPCA,2023-02-10,S,5.6454,5.6634,0.5531,3.391,6.8664,52.0,1
15228,IPCA,2023-02-10,N,5.669,5.7114,0.4824,3.4016,6.8847,111.0,0
15229,IPCA,2023-02-10,S,5.6482,5.7014,0.4824,3.391,6.8664,111.0,0
15230,IPCA,2023-02-13,N,5.6755,5.6927,0.5449,3.4016,6.8847,53.0,1
15231,IPCA,2023-02-13,S,5.6247,5.6456,0.5447,3.375,6.839,53.0,1
15232,IPCA,2023-02-13,N,5.6727,5.7225,0.4804,3.4016,6.8847,112.0,0
15233,IPCA,2023-02-13,S,5.6206,5.666,0.4808,3.375,6.839,112.0,0
15234,IPCA,2023-02-14,N,5.6808,5.7114,0.5404,3.4016,6.8847,53.0,1
15235,IPCA,2023-02-14,S,5.6193,5.655,0.5404,3.3697,6.8298,53.0,1
15236,IPCA,2023-02-14,N,5.6794,5.7249,0.4769,3.4016,6.8847,112.0,0
15237,IPCA,2023-02-14,S,5.6165,5.6579,0.4777,3.3697,6.8298,112.0,0
15238,IPCA,2023-02-15,N,5.6869,5.7217,0.5314,3.4016,6.8847,55.0,1
15239,IPCA,2023-02-15,S,5.6135,5.6507,0.5311,3.3643,6.8207,55.0,1
15240,IPCA,2023-02-15,N,5.6818,5.7264,0.4752,3.4016,6.8847,113.0,0
15241,IPCA,2023-02-15,S,5.6084,5.6675,0.4762,3.3643,6.8207,113.0,0
15242,IPCA,2023-02-16,N,5.7607,5.7436,0.3726,4.958,6.8847,51.0,1
15243,IPCA,2023-02-16,S,5.6776,5.6734,0.3755,4.9083,6.8115,51.0,1
15244,IPCA,2023-02-16,N,5.6915,5.7323,0.4693,3.4016,6.8847,114.0,0
15245,IPCA,2023-02-16,S,5.6085,5.6713,0.4705,3.359,6.8115,114.0,0
15246,IPCA,2023-02-17,N,5.8384,5.8561,0.4227,4.124,6.6205,70.0,1
15247,IPCA,2023-02-17,S,5.7504,5.7589,0.4317,3.9955,6.5359,70.0,1
15248,IPCA,2023-02-17,N,5.7537,5.7971,0.4775,3.4016,6.8847,115.0,0
15249,IPCA,2023-02-17,S,5.6667,5.6978,0.4812,3.3537,6.8024,115.0,0
15250,IPCA,2023-02-22,N,5.8254,5.8487,0.4645,4.124,6.8847,79.0,1
15251,IPCA,2023-02-22,S,5.6885,5.7056,0.4792,3.9242,6.7567,79.0,1
15252,IPCA,2023-02-22,N,5.7705,5.7977,0.4447,4.124,6.8847,113.0,0
15253,IPCA,2023-02-22,S,5.6352,5.6467,0.4545,3.9242,6.7567,113.0,0
15254,IPCA,2023-02-23,N,5.8216,5.8487,0.4664,4.124,6.8847,79.0,1
15255,IPCA,2023-02-23,S,5.6765,5.7047,0.4826,3.9099,6.7475,79.0,1
15256,IPCA,2023-02-23,N,5.7714,5.7977,0.4444,4.124,6.8847,113.0,0
15257,IPCA,2023-02-23,S,5.6268,5.6409,0.4556,3.9099,6.7475,113.0,0
15258,IPCA,2023-02-24,N,5.7977,5.8084,0.4456,4.124,6.8847,90.0,1
15259,IPCA,2023-02-24,S,5.6522,5.678,0.4684,3.8957,6.7384,88.0,1
15260,IPCA,2023-02-24,N,5.7668,5.795,0.437,4.124,6.8847,116.0,0
15261,IPCA,2023-02-24,S,5.6182,5.6487,0.4532,3.8957,6.7384,114.0,0
15262,IPCA,2023-02-27,N,5.7963,5.8067,0.4506,4.124,6.8847,89.0,1
15263,IPCA,2023-02-27,S,5.6204,5.6443,0.4779,3.8529,6.711,87.0,1
15264,IPCA,2023-02-27,N,5.7673,5.795,0.4387,4.124,6.8847,116.0,0
15265,IPCA,2023-02-27,S,5.5878,5.6158,0.4578,3.8529,6.711,114.0,0
15266,IPCA,2023-02-28,N,5.7431,5.7468,0.4688,4.1822,6.8847,44.0,1
15267,IPCA,2023-02-28,S,5.5558,5.5329,0.5091,4.0035,6.7018,42.0,1
15268,IPCA,2023-02-28,N,5.7651,5.795,0.4437,4.124,6.8847,116.0,0
15269,IPCA,2023-02-28,S,5.5769,5.6037,0.465,3.8387,6.7018,114.0,0
15270,IPCA,2023-03-01,N,5.7043,5.6938,0.494,4.1304,6.6952,35.0,1
15271,IPCA,2023-03-01,S,5.5235,5.4399,0.5355,3.9055,6.6186,33.0,1
15272,IPCA,2023-03-01,N,5.7582,5.7947,0.4419,4.124,6.6952,117.0,0
15273,IPCA,2023-03-01,S,5.561,5.5867,0.4642,3.8244,6.6186,115.0,0
15274,IPCA,2023-03-02,N,5.707,5.6929,0.4707,4.1822,6.6952,36.0,1
15275,IPCA,2023-03-02,S,5.5338,5.4359,0.4971,3.9464,6.6149,33.0,1
15276,IPCA,2023-03-02,N,5.7555,5.775,0.4335,4.124,6.6952,119.0,0
15277,IPCA,2023-03-02,S,5.556,5.5797,0.4518,3.8102,6.6149,116.0,0
15278,IPCA,2023-03-03,N,5.7433,5.8381,0.501,4.1822,6.6741,44.0,1
15279,IPCA,2023-03-03,S,5.5568,5.6385,0.5121,3.9357,6.6154,42.0,1
15280,IPCA,2023-03-03,N,5.7724,5.7962,0.4306,4.124,6.6741,120.0,0
15281,IPCA,2023-03-03,S,5.5649,5.5976,0.4518,3.796,6.6154,117.0,0
15282,IPCA,2023-03-06,N,5.7547,5.8599,0.4897,4.385,6.6741,42.0,1
15283,IPCA,2023-03-06,S,5.5417,5.608,0.4994,4.1059,6.6077,40.0,1
15284,IPCA,2023-03-06,N,5.7756,5.7971,0.4211,4.124,6.6741,119.0,0
15285,IPCA,2023-03-06,S,5.5365,5.5659,0.4473,3.7533,6.6077,116.0,0
15286,IPCA,2023-03-07,N,5.7617,5.8383,0.4994,4.385,6.6741,41.0,1
15287,IPCA,2023-03-07,S,5.5305,5.5921,0.5097,4.0951,6.6051,39.0,1
15288,IPCA,2023-03-07,N,5.7763,5.7971,0.4244,4.124,6.6741,119.0,0
15289,IPCA,2023-03-07,S,5.5249,5.5547,0.4506,3.739,6.6051,116.0,0
15290,IPCA,2023-03-08,N,5.7498,5.8165,0.4793,4.385,6.6741,42.0,1
15291,IPCA,2023-03-08,S,5.5007,5.5778,0.4888,4.0844,6.6026,40.0,1
15292,IPCA,2023-03-08,N,5.775,5.7971,0.4209,4.124,6.6741,119.0,0
15293,IPCA,2023-03-08,S,5.5141,5.5417,0.4501,3.7248,6.6026,116.0,0
15294,IPCA,2023-03-09,N,5.8009,5.8422,0.4673,4.385,6.6741,37.0,1
15295,IPCA,2023-03-09,S,5.5215,5.5867,0.4969,4.0737,6.6,36.0,1
15296,IPCA,2023-03-09,N,5.775,5.7971,0.4209,4.124,6.6741,119.0,0
15297,IPCA,2023-03-09,S,5.5044,5.5287,0.4518,3.7106,6.6,116.0,0
15298,IPCA,2023-03-10,N,5.4584,5.566,0.52,4.022,6.7913,33.0,1
15299,IPCA,2023-03-10,S,5.447,5.5538,0.5198,4.0139,6.789,33.0,1
15300,IPCA,2023-03-10,N,5.4906,5.5339,0.4671,3.7106,6.7913,116.0,0
15301,IPCA,2023-03-10,S,5.4798,5.528,0.4679,3.7164,6.789,115.0,0
15302,IPCA,2023-03-13,N,5.4676,5.4975,0.5249,4.022,6.7913,40.0,1
15303,IPCA,2023-03-13,S,5.4226,5.461,0.5258,3.9896,6.782,40.0,1
15304,IPCA,2023-03-13,N,5.4855,5.5218,0.4766,3.7106,6.7913,113.0,0
15305,IPCA,2023-03-13,S,5.4401,5.4823,0.4739,3.7338,6.782,112.0,0
15306,IPCA,2023-03-14,N,5.4562,5.4493,0.5096,4.022,6.7913,43.0,1
15307,IPCA,2023-03-14,S,5.401,5.3881,0.5094,3.9815,6.7797,43.0,1
15308,IPCA,2023-03-14,N,5.491,5.5128,0.4755,3.7106,6.7913,113.0,0
15309,IPCA,2023-03-14,S,5.4335,5.4621,0.4722,3.7397,6.7797,112.0,0
15310,IPCA,2023-03-15,N,5.4537,5.471,0.5333,4.022,6.7913,43.0,1
15311,IPCA,2023-03-15,S,5.3898,5.4001,0.5299,3.9734,6.7774,43.0,1
15312,IPCA,2023-03-15,N,5.4865,5.5173,0.4831,3.7106,6.7913,114.0,0
15313,IPCA,2023-03-15,S,5.4175,5.4538,0.4781,3.7455,6.7774,113.0,0
15314,IPCA,2023-03-16,N,5.4911,5.5449,0.5327,4.022,6.7913,45.0,1
15315,IPCA,2023-03-16,S,5.4129,5.481,0.5278,3.9653,6.7751,45.0,1
15316,IPCA,2023-03-16,N,5.4935,5.5397,0.4804,3.7106,6.7913,114.0,0
15317,IPCA,2023-03-16,S,5.4128,5.4535,0.4759,3.7513,6.7751,113.0,0
15318,IPCA,2023-03-17,N,5.5561,5.5645,0.4268,4.5303,6.7913,87.0,1
15319,IPCA,2023-03-17,S,5.4568,5.4689,0.4247,4.4571,6.7727,87.0,1
15320,IPCA,2023-03-17,N,5.5112,5.5552,0.4334,4.022,6.7913,116.0,0
15321,IPCA,2023-03-17,S,5.4115,5.4354,0.4308,3.9573,6.7727,116.0,0
15322,IPCA,2023-03-20,N,5.5202,5.5556,0.4625,3.9702,6.7913,86.0,1
15323,IPCA,2023-03-20,S,5.3836,5.3936,0.459,3.8812,6.7658,86.0,1
15324,IPCA,2023-03-20,N,5.5121,5.5556,0.4374,3.9702,6.7913,114.0,0
15325,IPCA,2023-03-20,S,5.3755,5.3936,0.4336,3.8812,6.7658,114.0,0
15326,IPCA,2023-03-21,N,5.537,5.5657,0.4712,3.9702,6.7913,86.0,1
15327,IPCA,2023-03-21,S,5.3869,5.4104,0.4665,3.8731,6.7635,86.0,1
15328,IPCA,2023-03-21,N,5.5195,5.5557,0.4425,3.9702,6.7913,115.0,0
15329,IPCA,2023-03-21,S,5.3703,5.3806,0.4381,3.8731,6.7635,115.0,0
15330,IPCA,2023-03-22,N,5.5351,5.5651,0.4688,3.9702,6.7913,82.0,1
15331,IPCA,2023-03-22,S,5.3706,5.3784,0.4659,3.8651,6.7612,82.0,1
15332,IPCA,2023-03-22,N,5.5176,5.5557,0.4448,3.9702,6.7913,115.0,0
15333,IPCA,2023-03-22,S,5.356,5.3688,0.4402,3.8651,6.7612,115.0,0
15334,IPCA,2023-03-23,N,5.5354,5.5557,0.4799,3.9702,6.7913,81.0,1
15335,IPCA,2023-03-23,S,5.3578,5.3577,0.4776,3.857,6.7588,81.0,1
15336,IPCA,2023-03-23,N,5.5219,5.5557,0.4518,3.9702,6.7913,115.0,0
15337,IPCA,2023-03-23,S,5.3483,5.3577,0.447,3.857,6.7588,115.0,0
15338,IPCA,2023-03-24,N,5.5464,5.5399,0.4662,3.9702,6.8129,80.0,1
15339,IPCA,2023-03-24,S,5.3566,5.3578,0.4727,3.8489,6.803,80.0,1
15340,IPCA,2023-03-24,N,5.5208,5.5349,0.4392,3.9702,6.8129,119.0,0
15341,IPCA,2023-03-24,S,5.3366,5.3573,0.4387,3.8489,6.803,119.0,0
15342,IPCA,2023-03-27,N,5.5396,5.5349,0.4789,3.7111,6.8129,83.0,1
15343,IPCA,2023-03-27,S,5.3206,5.3215,0.4824,3.537,6.801,82.0,1
15344,IPCA,2023-03-27,N,5.522,5.5452,0.4517,3.7111,6.8129,119.0,0
15345,IPCA,2023-03-27,S,5.3047,5.3215,0.4495,3.537,6.801,118.0,0
15346,IPCA,2023-03-28,N,5.5383,5.5345,0.4733,3.7111,6.8129,85.0,1
15347,IPCA,2023-03-28,S,5.3058,5.3025,0.4777,3.5273,6.8003,84.0,1
15348,IPCA,2023-03-28,N,5.5212,5.5347,0.4498,3.7111,6.8129,120.0,0
15349,IPCA,2023-03-28,S,5.2906,5.2963,0.4481,3.5273,6.8003,119.0,0
15350,IPCA,2023-03-29,N,5.5511,5.5401,0.4806,3.7111,6.8129,86.0,1
15351,IPCA,2023-03-29,S,5.3063,5.2961,0.4861,3.5177,6.7996,85.0,1
15352,IPCA,2023-03-29,N,5.5293,5.5401,0.4576,3.7111,6.8129,120.0,0
15353,IPCA,2023-03-29,S,5.2862,5.2892,0.4565,3.5177,6.7996,119.0,0
15354,IPCA,2023-03-30,N,5.538,5.5401,0.4667,3.7111,6.8129,86.0,1
15355,IPCA,2023-03-30,S,5.2827,5.2837,0.4745,3.508,6.799,85.0,1
15356,IPCA,2023-03-30,N,5.5356,5.5455,0.4574,3.7111,6.8129,120.0,0
15357,IPCA,2023-03-30,S,5.2803,5.2803,0.4553,3.508,6.799,119.0,0
15358,IPCA,2023-03-31,N,5.5814,5.5761,0.5359,3.7111,6.8129,44.0,1
15359,IPCA,2023-03-31,S,5.2922,5.3046,0.5551,3.4984,6.7983,44.0,1
15360,IPCA,2023-03-31,N,5.5544,5.5455,0.4523,3.7111,6.8129,120.0,0
15361,IPCA,2023-03-31,S,5.2772,5.261,0.4537,3.4984,6.7983,120.0,0
15362,IPCA,2023-04-03,N,5.6289,5.6173,0.4731,4.6046,6.8129,39.0,1
15363,IPCA,2023-04-03,S,5.3115,5.2263,0.4955,4.4097,6.7963,39.0,1
15364,IPCA,2023-04-03,N,5.5475,5.5349,0.4546,3.7111,6.8129,119.0,0
15365,IPCA,2023-04-03,S,5.2355,5.2263,0.4558,3.4694,6.7963,119.0,0
15366,IPCA,2023-04-04,N,5.5846,5.6173,0.5602,3.7626,6.8129,39.0,1
15367,IPCA,2023-04-04,S,5.2586,5.2165,0.5792,3.4694,6.7957,39.0,1
15368,IPCA,2023-04-04,N,5.5501,5.5349,0.4532,3.7626,6.8129,119.0,0
15369,IPCA,2023-04-04,S,5.2253,5.2165,0.4573,3.4694,6.7957,119.0,0
15370,IPCA,2023-04-05,N,5.5962,5.5751,0.5445,3.7626,6.8129,38.0,1
15371,IPCA,2023-04-05,S,5.2536,5.1764,0.5679,3.4581,6.795,38.0,1
15372,IPCA,2023-04-05,N,5.5479,5.5349,0.4514,3.7626,6.8129,119.0,0
15373,IPCA,2023-04-05,S,5.211,5.2067,0.4563,3.4581,6.795,119.0,0
15374,IPCA,2023-04-06,N,5.6011,5.5343,0.5062,3.7626,6.8129,49.0,1
15375,IPCA,2023-04-06,S,5.2572,5.2008,0.5321,3.4468,6.7943,49.0,1
15376,IPCA,2023-04-06,N,5.5632,5.5455,0.4514,3.7626,6.8129,122.0,0
15377,IPCA,2023-04-06,S,5.2141,5.202,0.4597,3.4468,6.7943,122.0,0
15378,IPCA,2023-04-10,N,5.6483,5.6071,0.5073,3.7626,6.8129,43.0,1
15379,IPCA,2023-04-10,S,5.2757,5.304,0.544,3.4018,6.7917,43.0,1
15380,IPCA,2023-04-10,N,5.5842,5.5455,0.4579,3.7626,6.8129,118.0,0
15381,IPCA,2023-04-10,S,5.1829,5.1574,0.4754,3.4018,6.7917,118.0,0
15382,IPCA,2023-04-11,N,5.2389,5.314,0.5401,3.2988,6.7917,50.0,1
15383,IPCA,2023-04-11,S,5.2322,5.3061,0.5397,3.2988,6.7818,50.0,1
15384,IPCA,2023-04-11,N,5.1902,5.168,0.469,3.2988,6.7917,120.0,0
15385,IPCA,2023-04-11,S,5.1828,5.1593,0.4696,3.2988,6.7818,120.0,0
15386,IPCA,2023-04-12,N,5.248,5.304,0.5284,3.2987,6.7917,51.0,1
15387,IPCA,2023-04-12,S,5.2338,5.2903,0.528,3.2954,6.7718,51.0,1
15388,IPCA,2023-04-12,N,5.1947,5.1872,0.4654,3.2987,6.7917,121.0,0
15389,IPCA,2023-04-12,S,5.1797,5.1615,0.4668,3.2954,6.7718,121.0,0
15390,IPCA,2023-04-13,N,5.2565,5.3154,0.5191,3.2987,6.7917,53.0,1
15391,IPCA,2023-04-13,S,5.2355,5.2844,0.5185,3.2937,6.7619,53.0,1
15392,IPCA,2023-04-13,N,5.2053,5.2049,0.4593,3.2987,6.7917,122.0,0
15393,IPCA,2023-04-13,S,5.183,5.1785,0.4614,3.2937,6.7619,122.0,0
15394,IPCA,2023-04-14,N,5.2376,5.2719,0.5841,3.0413,7.0254,47.0,1
15395,IPCA,2023-04-14,S,5.2119,5.253,0.5823,3.048,6.9788,47.0,1
15396,IPCA,2023-04-14,N,5.2177,5.2301,0.4779,3.0413,7.0254,123.0,0
15397,IPCA,2023-04-14,S,5.189,5.2071,0.48,3.048,6.9788,123.0,0
15398,IPCA,2023-04-17,N,5.2565,5.2817,0.5875,3.0413,7.0254,48.0,1
15399,IPCA,2023-04-17,S,5.213,5.2229,0.5851,3.0529,6.9438,48.0,1
15400,IPCA,2023-04-17,N,5.2355,5.2719,0.4738,3.0413,7.0254,121.0,0
15401,IPCA,2023-04-17,S,5.1864,5.2069,0.4777,3.0529,6.9438,121.0,0
15402,IPCA,2023-04-18,N,5.2846,5.3037,0.6061,3.0413,7.0254,41.0,1
15403,IPCA,2023-04-18,S,5.2343,5.2508,0.5995,3.0546,6.9321,41.0,1
15404,IPCA,2023-04-18,N,5.2363,5.283,0.4757,3.0413,7.0254,121.0,0
15405,IPCA,2023-04-18,S,5.1805,5.2235,0.4796,3.0546,6.9321,121.0,0
15406,IPCA,2023-04-19,N,5.3106,5.3197,0.592,3.0413,7.0254,40.0,1
15407,IPCA,2023-04-19,S,5.2542,5.2924,0.5865,3.0563,6.9205,40.0,1
15408,IPCA,2023-04-19,N,5.2365,5.283,0.4709,3.0413,7.0254,123.0,0
15409,IPCA,2023-04-19,S,5.1741,5.2161,0.4757,3.0563,6.9205,123.0,0
15410,IPCA,2023-04-20,N,5.315,5.3455,0.4805,3.0413,7.0254,94.0,1
15411,IPCA,2023-04-20,S,5.2544,5.2876,0.4825,3.0579,6.9088,94.0,1
15412,IPCA,2023-04-20,N,5.282,5.304,0.4595,3.0413,7.0254,125.0,0
